Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-07-10 06:00:00,0.9899903328672321,872.0,132.35253103461295,4.3,725.0,53.0,976.0,56.0,1471.0,685.9270072717047,21.1,54.69784235802924,1.3181
2004-07-10 07:00:00,1.1292236927882535,958.0,85.5310823022568,5.9,805.0,92.0,886.0,74.0,1551.0,835.0,22.0,51.0,1.2381362582621773
2004-07-10 08:00:00,1.1848118640753549,959.0,58.470129133134265,6.8,848.0,91.0,859.0,84.0,1572.0,714.6772370799263,23.646570866436825,41.6,1.301
2004-07-10 09:00:00,1.283971556576638,997.0,70.37346018743638,8.8,933.0,89.0,799.0,93.0,1549.5992535978392,763.0,26.7,36.4,1.2596
2004-07-10 10:00:00,1.180029465621441,916.0,87.24077241143021,6.7,834.3955285989615,81.0,891.0,97.0,1511.0,614.0,29.1,29.7,1.1751
2004-07-10 11:00:00,1.4766311856963648,895.0,78.3650984275615,6.4,831.0,66.0,946.0,83.0,1473.0,566.0,33.397689019940955,23.4,1.0487
2004-07-10 12:00:00,1.5011323008581545,855.0,55.829889119725905,6.0,812.0,53.0,982.0,71.0,1416.0,508.0,32.4,20.5,0.9806
2004-07-10 13:00:00,1.3216303910741052,757.3851023689439,55.71621669939421,6.0,811.0,61.0,997.0,78.0,1409.0,509.0,33.3,19.2,0.9634
2004-07-10 14:00:00,1.4917752977120358,821.0,86.88751377461743,5.0,766.0,48.0,1071.0,62.0,1323.0,457.0,33.1,16.8,0.8391
2004-07-10 15:00:00,1.907628201414261,835.0,113.80466975517726,4.4,731.0,39.0,1108.0,54.0,1323.0,438.0,33.1,18.3,0.9081
2004-07-10 16:00:00,1.5104396717275281,813.0,153.9230650421,4.4,843.4281661511561,41.0,1051.525695370419,59.0,1303.0,427.0,32.4,18.0,0.8599
2004-07-10 17:00:00,1.23829568091095,833.0,190.9089760789537,5.5,786.0,48.0,1064.0,69.0,1244.9243342919442,453.0,31.8,18.7,0.8624
2004-07-10 18:00:00,1.3929350191240182,859.0,205.94066422608745,5.8,803.0,50.0,1032.0,67.0,1363.0,479.0,30.3,21.4,0.9703170987109299
2004-07-10 19:00:00,1.9764552942331612,887.0,223.93239690612785,5.3,778.0,51.0,978.0,58.0,1387.0,500.0,27.2,28.2,1.0013
2004-07-10 20:00:00,1.9394914984980605,970.0,209.9485057338339,8.0,900.0,70.0,856.0,77.0,1559.0,647.0,26.1,33.7,1.1228
2004-07-10 21:00:00,1.9405637755430047,990.0,216.69678851441117,5.956771583688312,866.0,89.0,866.0,94.0,1551.0,728.0,24.7,38.8,1.1255315982752938
2004-07-10 22:00:00,1.883972571030304,1022.0,207.7959449251281,8.0,899.0,100.0,875.396493151036,97.0,1588.0,820.0,23.4,43.2,1.229
2004-07-10 23:00:00,2.195432590942043,1075.0,230.26187515886608,9.906871372012144,993.0,139.0,781.0,110.0,1682.0,946.0,23.1,44.2,1.2317
2004-07-11 00:00:00,2.358167225902453,1088.0,234.37375820903924,11.6,996.8757636877864,176.0,751.0,116.0,1713.0,1018.0,22.7,45.3,1.2299
2004-07-11 01:00:00,1.850453964958855,925.0,214.5126761711452,6.4,831.0,71.0,880.0,74.0,1513.0,789.0,21.6,47.5,1.2118
2004-07-11 02:00:00,1.3267846828574246,853.0,177.62566547389838,4.1,716.0,37.0,994.0,51.0,1423.0,640.5078558188034,22.0,43.70211069793634,1.1965
2004-07-11 03:00:00,1.5277856222415291,918.0,172.25174729702047,6.4,830.0,87.00486489076309,962.1922600422264,65.39533320795962,1548.0,785.0,20.4,51.3,1.1690539995174611
2004-07-11 04:00:00,1.1240916704901251,796.0,146.7676138155695,2.7,636.0,30.0,1135.8098164713665,40.0,1387.0,576.0,20.6,50.3,1.2041
2004-07-11 05:00:00,1.2011736892029519,796.0,118.56349724732405,2.6,628.0,29.0,1136.0,36.0,1385.0,555.0,20.6,50.6,1.2119
2004-07-11 06:00:00,1.5028096931230164,826.9507756485805,165.43622667693037,2.3,606.0,25.0,1152.0,35.0,1369.0,552.0,21.3,48.8,1.2189
2004-07-11 07:00:00,1.555679746308682,842.0,154.51496560683083,3.1,656.0,40.0,1080.0,48.0,1427.0,620.0,20.4,52.6,1.247
2004-07-11 08:00:00,1.5303490197976868,850.0,147.32737431228642,3.1,741.4322605057006,32.0,1077.0,38.0,1402.0,557.0,23.5,44.0,1.2596
2004-07-11 09:00:00,1.466519713730421,884.0,126.74363377633759,4.0,709.0,43.0,1027.0,54.0,1442.0,556.0,25.7,37.9,1.2334
2004-07-11 10:00:00,1.1864569493320265,907.0,117.44563187815174,4.6,741.0,44.0,983.0,57.0,1486.0,591.7378337656493,27.9,34.71149904605907,1.2433
2004-07-11 11:00:00,0.784550363556217,846.0,90.44015138497821,3.9,703.0,35.0,1034.0,54.0,1380.0,514.0,29.0,28.3,1.1116
2004-07-11 12:00:00,0.04227525429776868,875.8495004743803,100.88513995234615,3.8,697.0,32.0,1070.0,46.0,1371.0,478.0,27.616377687694875,25.9,1.0489
2004-07-11 13:00:00,0.9071684398952535,804.0,78.83468777765721,2.8,636.0,21.0,1185.0,36.0,1321.0,424.0,31.8,22.3,1.0366
2004-07-11 14:00:00,0.6214665360257778,915.4553376125859,82.56825404705026,2.5,619.0,10.0,1254.0,19.0,1272.0,386.0,32.2,20.0,0.9488
2004-07-11 15:00:00,0.8345034569922662,802.0,39.49002072035093,3.0,651.0,22.0,1206.0,34.0,1282.0,403.0,28.618330763233757,19.3,0.922
2004-07-11 16:00:00,0.6395871904767441,844.0,60.32134993023212,4.7,751.0,46.0,1064.0,63.0,1327.0,462.0,24.542497256422187,17.7,0.8758
2004-07-11 17:00:00,0.9703811387185848,881.0,123.19887427679996,5.0,765.0,66.0,1029.0,86.0,1359.0,489.0,32.0,23.686167845024006,0.9273
2004-07-11 18:00:00,0.9865410846058902,877.0,90.86913187932035,4.5,736.0,49.0,1077.0,65.0,1347.0,463.0,29.6,24.1,0.9831
2004-07-11 19:00:00,1.4993302811190596,960.1857992775682,102.44094509541036,7.7,875.7288015218029,86.0,892.0,101.0,1471.1764105066657,585.0,26.9,27.1,0.948
2004-07-11 20:00:00,1.8356593773483563,1011.0,113.76854064508711,10.936391482936843,967.0,111.0,818.0,116.0,1565.0,748.0,25.3,30.9,0.9815
2004-07-11 21:00:00,1.7428760925157034,1035.0,100.6095990645097,11.0,1015.0,143.0,757.0,124.0,1651.0,940.0,24.2,30.378413904410085,1.0684
2004-07-11 22:00:00,2.1814876596519754,1153.0,87.35397106731982,11.8,1042.0,184.0,733.0,136.0,1700.0,1022.0,23.2,43.2,1.0370006222788866
2004-07-11 23:00:00,1.7411453599015931,1049.2235895687554,87.38068537630059,8.7,929.0,134.0,805.0,108.0,1615.0,929.0,22.7,43.9,1.1962
2004-07-12 00:00:00,1.1289728716424159,954.0,85.81197647329917,7.5,879.0,78.0,924.0994767490291,82.0,1441.437930158026,889.2392111142622,21.6,44.0,1.1244
2004-07-12 01:00:00,1.0273284108521876,903.0,106.14375479300126,5.7,800.0,50.0,911.0,68.0,1478.0,751.0,20.7,46.4,1.1198
2004-07-12 02:00:00,1.5387092094914026,779.0,42.346928755087816,2.0,581.0,13.0,1204.0,22.0,1323.0,505.0,21.2,46.2,1.1482
2004-07-12 03:00:00,1.270931245289682,761.0,89.43095925907363,1.4,540.0,90.85117875128927,1269.0,30.127185515756864,1303.0,486.0,22.7,42.3,1.1491
2004-07-12 04:00:00,0.9987710386002497,846.945404884412,66.18018051322868,3.504603181016531,568.0,24.0,1200.0,34.0,1331.0,501.0,19.9,51.3,1.1803
2004-07-12 05:00:00,1.5279133700454866,835.0,70.70613079770956,3.3,672.0,43.0,1053.0,43.0,1423.0,628.0,19.992900753340567,48.66029243319768,1.1967
2004-07-12 06:00:00,1.720453289328352,1004.0,81.88412719506923,10.691358247269426,955.0,146.0,758.0,84.0,1688.079575231056,1043.0,18.5,57.4,1.2076
2004-07-12 07:00:00,3.1003947538522607,1272.0,81.40189625780236,21.1,1328.0,333.0,567.0,108.0,2085.0,1463.0,19.6,54.3,1.2278
2004-07-12 08:00:00,3.0244435511601453,1271.555331450206,93.01710971884168,19.528843069464884,1217.0,298.0,625.0,112.0,1945.0,1358.0,21.3,49.7,1.2452
2004-07-12 09:00:00,2.2298041202399426,986.0,114.86758414812101,10.075042065253037,922.0,178.0,820.0,104.0,1586.0,971.0,22.309322701872542,46.3,1.1867
2004-07-12 10:00:00,0.9992042399448522,942.0,46.451661924625554,6.8,849.0,177.0,907.0,107.0,1496.0,894.0,23.4,39.4,1.1172
2004-07-12 11:00:00,1.0723845546550332,957.0,23.968922811903326,7.4,875.0,172.0,891.0,102.0,1525.0,871.0,25.7,33.0,1.0763
2004-07-12 12:00:00,1.802462697493856,1024.0,75.95201353558751,12.1,1052.0,183.0,846.0701979461721,104.0,1690.0,952.0,28.5,27.3,1.0479
2004-07-12 13:00:00,1.9144025147652473,962.0,99.88811837791134,9.6,963.0,164.0,835.0,96.0,1592.0,843.0,27.0,27.9,0.9812
2004-07-12 14:00:00,1.4514219682031049,958.0,145.96906120298772,7.4,873.0,122.0,945.2305365504583,80.0,1550.0,750.0,24.2,36.9,1.0966
2004-07-12 15:00:00,2.063114846744067,933.0,127.38863252896384,6.4,831.0,105.0,888.0,72.0,1514.0,710.0,26.0,34.9,1.1509
2004-07-12 16:00:00,2.5783530318974,942.0,144.13831544288286,8.3,912.0,144.0,842.0,106.0,1551.0,772.2071608931354,23.970185926736065,33.1,1.0222
2004-07-12 17:00:00,3.1155851610122007,1073.0,177.0136793057643,14.0,1117.0,220.0,693.0,119.0,1762.0,1052.0,24.0,36.3,1.0708
2004-07-12 18:00:00,2.9369430245019266,1086.0,201.21002852240483,15.3,1159.0,207.0,686.0,119.0,1782.0,1060.0,23.488093053621643,35.5,1.0187
2004-07-12 19:00:00,3.2079088842009806,1091.0,205.25476091455675,15.4,1161.0,210.0,682.0,128.0,1797.0,1153.0,23.6,35.7,1.0282
2004-07-12 20:00:00,2.3237114728918886,980.0,191.5185067881144,10.9,1009.0,175.0,786.0,112.0,1625.0,986.0,23.3,34.5,0.9768
2004-07-12 21:00:00,1.8755495903757191,904.0,198.76780586916263,7.5,877.0,117.0,890.0,95.0,1488.0,781.0,22.5,31.073247371527764,0.988
2004-07-12 22:00:00,1.5382706592594608,865.0,197.29628362664533,5.2,773.0,93.0,991.0,85.0,1414.0,736.5666638815544,21.3,38.7,0.9686
2004-07-12 23:00:00,1.5481519874722725,898.0,220.86164948037654,5.91968914829275,863.0,118.0,911.0,101.0,1493.0,840.08237977271,20.9,39.4,0.9596
2004-07-13 00:00:00,1.700613834803412,1030.5239322688103,207.2458698689051,7.9496085933884295,883.0,132.0,837.0,94.0,1563.0,1015.0,19.8,44.53458117402527,1.093
2004-07-13 01:00:00,1.0847878661797452,854.0,147.38248065709465,5.0,764.0,88.0,932.0,76.0,1476.0,922.0,19.3,51.4,1.1387
2004-07-13 02:00:00,1.503310237478388,751.0,171.44007790784062,2.0,587.0,43.0,1165.0,50.0,1353.0,669.861339031557,18.4,53.4,1.117
2004-07-13 03:00:00,1.2490448277747375,723.0,165.3089339898142,1.5,544.0,73.06400686549878,1274.0,52.56294405076112,1315.0,584.0,18.8,51.1,1.1
2004-07-13 04:00:00,0.2721570299584062,754.0,197.06891740909296,2.5,620.0,44.0,1102.0,51.0,1372.0,725.0,16.3,59.8,1.1042
2004-07-13 05:00:00,-0.2356045121976762,758.0,188.78078165131055,3.3,670.0,50.0,1070.0,42.0,1365.0,597.3193602706313,16.6,56.8,1.0629
2004-07-13 06:00:00,0.5317817803802913,873.0,185.10900809026944,7.3,871.0,101.0,871.0,62.0,1528.0,887.0,16.2,57.4,1.0515
2004-07-13 07:00:00,1.255582806281781,1176.0,237.39202595253755,23.8,1398.0,339.0,567.0,111.0,2120.0,1494.0,17.3,54.3,1.0631
2004-07-13 08:00:00,2.4810044885698685,1257.0,206.82068854344902,27.6,1495.0,379.0,524.0,129.0,2245.0,1647.0,19.2,48.8,1.1140409570682521
2004-07-13 09:00:00,2.2804167076942727,1137.0,199.0277508136868,16.7,1266.3099224712487,321.0,656.7031368148895,135.0,1838.8817155475742,1489.0,21.7,42.4,1.0859
2004-07-13 10:00:00,1.9505250975315003,1064.0,158.33907229940408,14.3,1126.0,272.0,711.0,139.0,1628.4787623369025,1361.0,26.4,29.9,1.0138
2004-07-13 11:00:00,1.3174917979635055,1026.0,53.72489929982875,13.3,942.0126283689176,278.0,769.0,134.0,1629.0,1224.0,31.3,19.1,0.8634
2004-07-13 12:00:00,1.5609234357056305,986.0,42.56441151618746,14.5,1038.1519946355595,253.0,764.2755548190543,141.0,1619.0,1174.0,33.7,15.4,0.7913
2004-07-13 13:00:00,1.4153347892485661,908.0,61.75296167906794,11.5,1031.0,187.0,857.0,112.0,1469.0,901.0,34.5,13.3,0.7158
2004-07-13 14:00:00,1.6453696223796024,888.0,111.74382232588565,10.8,1007.0,149.0,870.0,105.0,1448.0,794.0,33.8,13.9,0.7172
2004-07-13 15:00:00,2.13884793423859,843.0,123.64591199909657,6.4,913.2519441399759,89.0,995.0,72.0,1339.0,577.0,30.1,19.4,0.8157
2004-07-13 16:00:00,2.173616098859739,905.0,126.19144648723068,8.8,931.0,124.0,876.0,90.0,1460.0,490.94457409134213,32.118005277694984,21.3,0.8054
2004-07-13 17:00:00,2.6769023075017673,1023.0,123.58530911197109,14.3,1127.0,206.0,760.0,126.0,1635.0,982.0,31.9,18.3,0.8523
2004-07-13 18:00:00,3.1669598616559287,1125.0,142.50775418017005,17.90351621318512,1209.3957155771882,241.0,662.0,154.0,1840.0,1256.0,32.0,20.1,0.9364
2004-07-13 19:00:00,4.096394913763438,1211.0,169.4550486860536,27.1,1483.0,303.0,586.0,173.0,2092.0,1356.8808067784296,28.9,24.1,0.9495
2004-07-13 20:00:00,3.5253863591403114,1302.3229435790543,149.06910143379255,19.7,1289.0,294.0,634.0,162.0,1884.0,1390.0,28.551013315436343,27.1,0.967
2004-07-13 21:00:00,2.489155375093484,1029.0,97.3597349326923,13.6,1105.0,203.0,737.0,128.0,1591.5575015030197,1195.0,26.0,28.5,0.9484
2004-07-13 22:00:00,1.8792968156573318,981.0,74.70200265241485,12.1,1054.0,176.0,768.0,120.0,1592.0,1135.0,25.2,28.6,0.9008
2004-07-13 23:00:00,1.984735063919586,971.0,99.69859764947006,11.0,1007.8000907583205,155.0,788.0,111.0,1585.0,1115.0,24.3,31.1,0.9316
2004-07-14 00:00:00,1.3997487510081723,927.0,67.49773874264085,8.8,930.0,108.0,840.0,89.0,1522.0,1026.0,23.6,33.8,0.9685
2004-07-14 01:00:00,0.3529473754609762,868.0,79.08443369648612,6.7,846.0,72.0,925.0,69.0,1448.0,836.0,23.0,33.8,0.9406
2004-07-14 02:00:00,0.6093968464154473,863.0,112.20467526453135,5.931010227892038,824.0,65.0,905.0,70.0,1469.0,925.0,23.43928207058507,38.4,1.0126
2004-07-14 03:00:00,0.629997554928454,820.0,101.36948869721661,4.1,716.0,77.88406344376722,994.0,84.21978651823775,1380.0,933.0,23.707052266407327,42.6,1.0083
2004-07-14 04:00:00,0.601044790561492,777.0,80.85380409116691,2.9,645.0,39.0,1076.0,59.0,1334.0,781.0,20.5,42.3,1.0091
2004-07-14 05:00:00,0.9176191598663543,855.0,53.66133972411002,5.0,762.0,79.0,942.0,73.0,1444.0,959.0,18.8,49.0,1.0505
2004-07-14 06:00:00,1.9272248789345783,960.0,71.08657116408534,9.9,973.0,140.0,769.0,89.0,1616.0,1155.0,18.8,49.4,1.0624
2004-07-14 07:00:00,4.884526857340656,1310.0,220.88312240551363,27.5,1333.3256406726036,427.0,527.0,142.0,2194.0,1686.0,19.9,46.5,1.071
2004-07-14 08:00:00,5.246782540000284,1339.0,262.4684449979358,30.4,1561.0,366.0,498.0,145.0,2357.0,1791.0,22.1,41.7,1.098
2004-07-14 09:00:00,3.64427001563984,1211.0,223.14262572605367,19.8,1290.0,311.0,606.0,156.0,1913.0,1643.0,24.0,36.4,1.0706
2004-07-14 10:00:00,3.209626096590152,1068.0,192.81801618735818,15.7,1171.0,275.0,711.0,148.0,1772.463790657208,1360.0,30.2,22.8,0.9616
2004-07-14 11:00:00,2.1792580331063665,932.0,179.8695541849954,11.3,1026.0,195.0,851.0,122.0,1523.0,944.0,33.4,22.328997525562563,0.8627
2004-07-14 12:00:00,1.2227701227787806,949.0,243.5631555820973,12.6,1069.0,144.0,819.0,106.0,1507.6463242952934,905.0,35.1,15.0,0.8381
2004-07-14 13:00:00,1.2609325496312225,944.0,241.77946850704967,11.9,1045.0,162.0,829.0,106.0,1525.0,884.0,34.1,16.0,0.8408
2004-07-14 14:00:00,2.266578541162778,966.0,233.89571981393618,14.4,1131.0,200.0,789.6562887615215,127.0,1612.0,968.0,28.890205940022973,13.6,0.7836
2004-07-14 15:00:00,1.9249967865108915,940.0,216.54950341246845,12.4,1063.0,176.0,848.0,113.0,1539.0,929.0,35.3,13.8,0.7767
2004-07-14 16:00:00,2.2306571748084867,934.0,306.754169824565,11.7,1041.0,203.0,865.0,136.0,1496.0,936.0,32.3,16.7,0.7946
2004-07-14 17:00:00,3.2154210247592703,1052.0,256.35339511669923,18.4,1252.0,237.0,739.0,153.0,1729.0,1107.0,28.928602507977658,15.876669494354928,0.7773
2004-07-14 18:00:00,3.922969660098574,1109.0,228.35405307812997,22.9,1374.0,263.0,732.9816607233423,172.0,1795.0,1225.0,35.8,13.7,0.7868
2004-07-14 19:00:00,4.021849433006068,1169.0,233.85164218664994,25.0,1430.0,300.0,636.0,190.0,1901.0,1372.0,32.3,18.4,0.8753
2004-07-14 20:00:00,3.1579914128132733,1093.0,204.90235541471353,15.5,1163.0,189.0,717.0,160.0,1631.8007661881861,1139.0,29.7,25.0,1.0246
2004-07-14 21:00:00,3.4248043316311643,1084.0,194.62889193330193,17.460578721741705,1200.0,185.0,686.0,159.0,1753.0,1505.0,26.552493390422597,26.6,0.9748
2004-07-14 22:00:00,2.3400831905758923,970.0,219.92108480041622,11.2,1023.0,134.0,787.0,123.0,1552.0,1074.0,26.3,27.3,0.9238
2004-07-14 23:00:00,1.8272241583240167,951.0,175.12691807509768,9.0,939.0,96.0,849.0,101.0,1416.989119250833,868.0,25.3,30.0,0.9508
2004-07-15 00:00:00,2.1280645450476166,1038.0,179.85521053966283,12.1,1014.3364195059601,122.0,744.0,116.0,1631.0,1095.0,24.0,34.9,1.0271
2004-07-15 01:00:00,1.4656972129409604,950.0,184.8519998830974,8.9,937.0,64.0,802.0,80.0,1566.0,989.0,23.4,38.6,1.0968
2004-07-15 02:00:00,0.9249788957603773,831.0,96.85170182185135,5.599750663379452,695.0,30.0,1033.0,51.0,1355.0,658.0,23.5,38.3,1.0972
2004-07-15 03:00:00,1.0585522207194822,813.0,116.83944479839244,3.1,656.0,120.93709131866122,983.0531677880454,82.93913098328969,1332.0,603.0,22.0,42.6,1.1104486296220633
2004-07-15 04:00:00,1.492270528274376,797.0,38.88208002583485,2.5,621.0,23.0,1105.0,37.0,1303.0,562.0,21.6,44.18187448398597,1.1225
2004-07-15 05:00:00,1.040041802955313,824.0,55.593525229173736,2.1142001142105364,660.0,36.0,1033.0,46.0,1342.0,618.0,21.4,45.6,1.1493
2004-07-15 06:00:00,1.3196746521709115,879.0,65.36271418780478,5.7,796.0,58.0,912.0,64.0,1454.0,747.0,21.1,47.1,1.1641
2004-07-15 07:00:00,2.3551165624533494,1132.0,65.66023819073479,14.403834529772517,1166.0,168.0,652.0,108.0,1632.8504415331677,1229.0,21.3,48.4,1.2119
2004-07-15 08:00:00,3.3650169565432453,1291.0,127.21741488909544,25.2,1434.0,306.0,526.0,151.0,2239.0,1494.0,22.9,47.9,1.3208
2004-07-15 09:00:00,2.807882151968292,1193.0,146.17284102182447,15.4,1150.8919067097816,231.0,630.0,153.0,1927.0,1281.0,24.4,45.5,1.3721
2004-07-15 10:00:00,1.9554961544785558,1057.0,154.24193893239044,8.4,961.4775814523267,157.0,796.0,116.0,1651.0289341611913,954.0,27.6,38.0,1.3818
2004-07-15 11:00:00,1.6455251982724448,1027.0,172.9965871041994,8.0,899.0,132.0,822.0,116.0,1563.0,810.0,31.1,29.6,1.318
2004-07-15 12:00:00,1.982343031144314,1084.0,173.39851383196128,12.1,1052.0,136.0,736.0,130.0,1677.0,882.0,33.4,24.7,1.2516
2004-07-15 13:00:00,2.1109205333616576,1032.0,177.94059957008858,12.6,1071.0,127.0,742.0,131.0,1619.0,840.0,35.7,18.9,1.0865
2004-07-15 14:00:00,1.8387272157378067,977.0,138.26772973853394,10.6,998.0,125.0,810.0,131.0,1677.3877138991058,743.0,36.2,18.1,1.0724
2004-07-15 15:00:00,1.88377824967025,1039.0,185.16608913558,12.6,1069.0,138.0,773.0,135.0,1646.0,880.0,33.95965110351986,17.7,1.094
2004-07-15 16:00:00,1.7958291259461427,1056.0,169.99090374468415,14.3,1145.9323400030883,163.0,734.0,152.0,1694.0,928.0,36.5,18.1,1.2078808020814904
2004-07-15 17:00:00,2.995553621362998,1164.0,304.43040962026345,20.3,1306.0,259.0,648.0,198.0,1886.0,1218.0,35.5,19.1,1.0888
2004-07-15 18:00:00,3.191713951011745,1124.0,242.92248134415615,20.5,1309.0,236.0,655.0,183.0,1845.0,1170.0,33.7,20.0,1.0275
2004-07-15 19:00:00,3.7021164331655765,1152.0,255.05214989861372,21.089904541698743,1355.0,245.0,628.0,175.0,1994.6896555744127,1620.0,30.5,22.7,0.9763
2004-07-15 20:00:00,3.8374307038220854,1223.0,248.3342404403311,22.6427961370361,1399.0,344.0,680.0033630478273,193.0,1940.0,1508.0,28.7,26.2,1.0144
2004-07-15 21:00:00,2.616642672932514,1058.0,221.64131941378528,14.7,1139.0,188.0,696.0,140.0,1699.0,1318.0,26.7,28.9,0.9981
2004-07-15 22:00:00,2.288031872388483,1049.0,192.72547348709423,15.1,1152.0,149.0,693.0,128.0,1730.0,1189.0,25.7,31.6,1.0285
2004-07-15 23:00:00,1.7653981087123276,1010.0,150.10833079804334,12.221483859542566,1006.0,102.0,779.0,100.0,1589.0,1000.0,22.376438681198195,35.7,1.0807
2004-07-16 00:00:00,1.6828580351954678,981.0,170.1128125979906,10.2,985.0,99.0,779.0,97.0,1572.0,1020.0,24.3,36.3,1.0852
2004-07-16 01:00:00,0.9842946154407384,886.0,170.98639395853544,6.5,834.0,48.0,904.0,67.0,1440.0,767.0,23.8,36.9,1.0888436863978423
2004-07-16 02:00:00,0.7359707032537071,821.0,132.50371305593643,3.9,687.5711270704996,36.0,1021.0,58.0,1360.0,674.0,23.7,37.3,1.076
2004-07-16 03:00:00,1.0423278044083724,784.0,142.1038994648184,2.8,641.0,80.9883389932098,1114.0,61.75449059359957,1319.0,588.0,22.2,40.6,1.0729
2004-07-16 04:00:00,1.5152259793842258,771.0,167.07795816976628,2.1,593.0,30.0,1155.0,45.0,1291.0,545.0,21.6,42.2,1.0762
2004-07-16 05:00:00,1.2434208466468912,819.0,172.3497590469197,3.4,677.0,56.0,1048.0,62.0,1379.0,685.0,20.3,46.8,1.1
2004-07-16 06:00:00,0.828263915884303,836.0,142.95130145476242,5.609369559961264,747.0,51.0,961.0,59.0,1384.0,702.0,20.7,45.9,1.1088
2004-07-16 07:00:00,2.3943816903285047,1114.0,102.97781736661676,15.8,1174.0,172.0,667.0,102.0,1578.069817243269,1102.7646671434643,20.5,51.26790694863344,1.1419
2004-07-16 08:00:00,3.8007750129856763,1319.0,168.62941209369183,26.6,1470.0,316.0,520.0,154.0,1856.1002732289646,1589.0,22.4,46.6,1.247
2004-07-16 09:00:00,3.0085831177447906,1211.0,188.68137364936595,14.8,1143.0,269.0,632.0,157.0,1860.0,1370.6802286290126,24.2,48.5,1.4452
2004-07-16 10:00:00,1.1345974266096717,1021.668022631063,85.17331512151787,9.3,950.0,196.0,803.6594181039194,138.0,1635.1424850959443,1040.0,28.8,33.0,1.2825
2004-07-16 11:00:00,1.8771196230378877,1108.0,115.57108049754144,11.07296459408837,1049.0,206.0,749.0,142.0,1701.0,1137.0,32.8,25.2,1.2325
2004-07-16 12:00:00,2.149682374991411,1014.0,172.38730841678353,10.9,1012.0,156.0,795.0,125.0,1548.0,851.0,34.4,19.9,1.0647
2004-07-16 13:00:00,1.6874756253811884,1003.0,192.73350471102805,11.9,1047.0,120.0,769.0,120.0,1578.0,782.0,36.5,16.7,1.0045
2004-07-16 14:00:00,1.8666471773615265,1021.0,212.43165271315561,13.2,939.7235038866826,161.0,764.0,150.0,1606.0,908.0,37.5,14.3,0.9099
2004-07-16 15:00:00,0.843403316476002,986.0,208.9424958889384,8.9,937.0,114.0,833.0,120.0,1473.0,806.0,38.0,5.79870953214521,1.0119
2004-07-16 16:00:00,1.346916957892173,1098.0,197.79130862447835,13.0,1084.0,191.0,754.0,173.0,1622.8148087607499,985.0,34.43600489274486,16.5,1.0828
2004-07-16 17:00:00,2.254255255459266,1157.0,134.20020458068828,18.2,1173.7929105216358,236.0,665.0,187.0,1782.0,1211.0,37.3,17.3,1.084
2004-07-16 18:00:00,3.3695519049907565,1190.0,159.39197627221716,19.66743739082188,1395.0,287.0,606.0,206.0,1914.0,1411.0,35.9,17.7,1.0316
2004-07-16 19:00:00,3.5157006481783926,1183.0,168.00548355078524,19.58871500142355,1341.0,266.0,628.0,187.0,1881.0,1341.595698919973,32.4,21.5,1.0303
2004-07-16 20:00:00,3.599512723588704,1231.0,174.88903430387654,21.6,1341.0,274.0,626.0,170.0,1937.0,1578.0,30.3,25.6,1.0879
2004-07-16 21:00:00,2.572463357440213,1102.0,163.15714404273348,16.5,1195.0,196.0,690.0,149.0,1762.0,1325.0,28.5,27.8,1.0665
2004-07-16 22:00:00,2.0496964623515654,1041.0,141.11404886360086,12.3,1060.0,144.0,825.8745440106857,124.0,1629.0,1185.0,26.9,30.5,1.0671
2004-07-16 23:00:00,2.0407440350656505,1090.0,125.6200429647271,13.6,1103.0,142.0,695.0,119.0,1686.0,1235.0,25.7,33.5,1.0918
2004-07-17 00:00:00,2.187564589881235,1074.0,107.56189836591378,12.8,1078.0,124.0,685.0,108.0,1673.0,1317.0,24.7,36.9,1.1302
2004-07-17 01:00:00,1.479075028155009,977.0,138.75266412971195,9.651392756513252,956.0,93.0,844.7153130408207,93.0,1581.0,1114.0,23.6,39.2,1.1306
